longitude	latitude
5.22	43.42
5.22	43.42
5.37	43.3
5.37	43.3
-2.93	35.3
-2.93	35.3
4.75	44.55
4.75	44.55
6.18	48.68
6.18	48.68
7.15	53.71
7.15	53.71
7.07	52.43
7.07	52.43
17.25	49.6
17.25	49.6
55.1	55.1
55.1	55.1
1.92	47.9
1.92	47.9
2.33	48.85
2.33	48.85
2.33	48.85
2.33	48.85
2.33	48.85
12.13	50.5
12.13	50.5
16.92	52.4
16.92	52.4
16.92	52.4
16.92	52.4
16.92	52.4
14.28	50.1
14.28	50.1
-6.83	34.02
-6.83	34.02
4.03	49.25
4.03	49.25
4.03	49.25
4.03	49.25
-4.38	55.88
-4.38	55.88
-1.68	48.12
-1.68	48.12
-21.9	61.13
-21.9	61.13
-21.9	61.13
18.13	68.43
18.13	68.43
-0.98	45.92
-0.98	45.92
13.05	47.82
13.05	47.82
12.22	51.4
12.22	51.4
-3	53.23
-3	53.23
20.28	54.75
20.28	54.75
20.28	54.75
20.28	54.75
20.28	54.75
5.42	36.18
5.42	36.18
-6	37.38
-6	37.38
-3.12	47.52
-3.12	47.52
6.78	43.42
6.78	43.42
17.95	59.35
17.95	59.35
7.75	48.58
7.75	48.58
9.22	48.68
9.22	48.68
14.23	53.92
14.23	53.92
14.55	53.43
14.55	53.43
9.4	54.67
9.4	54.67
9.4	54.67
9.4	54.67
9.4	54.67
9.4	54.67
-999	-999
-999	-999
10.23	36.83
10.23	36.83
-1.25	51.93
-1.25	51.93
-1.25	51.93
-0.35	39.45
-0.35	39.45
-10.35	51.92
-10.35	51.92
-4.73	41.65
-4.73	41.65
25.28	54.68
25.28	54.68
3.57	51.45
3.57	51.45
21.02	52.23
21.02	52.23
21.02	52.23
21.02	52.23
21.02	52.23
16.37	48.25
16.37	48.25
8.12	53.52
8.12	53.52
17.03	51.12
17.03	51.12
-0.88	41.65
-0.88	41.65
105.67	77.53
105.67	77.53
105.67	77.53
105.67	77.53
105.67	77.53
105.67	77.53
-171.63	66.88
-171.63	66.88
162.42	70.72
162.42	70.72
162.42	70.72
162.42	70.72
32.15	30.08
32.15	30.08
32.15	30.08
32.15	30.08
34.4	11.8
34.4	11.8
34.4	11.8
34.4	11.8
32.9	24.08
32.9	24.08
32.9	24.08
32.9	24.08
37.38	11.58
37.38	11.58
37.38	11.58
37.38	11.58
31.37	30.08
31.37	30.08
31.37	30.08
31.37	30.08
32.55	15.6
32.55	15.6
32.55	15.6
32.55	15.6
31.77	5.18
31.77	5.18
31.77	5.18
31.77	5.18
31.32	21.8
31.32	21.8
31.32	21.8
31.32	21.8
44.98	12.78
44.98	12.78
78.03	27.17
78.03	27.17
78.03	27.17
78.03	27.17
78.03	27.17
72.63	23.03
72.63	23.03
74.73	26.45
74.73	26.45
92.88	20.13
92.88	20.13
88.4	22.53
88.4	22.53
81.82	25.42
81.82	25.42
81.82	25.42
81.82	25.42
81.82	25.42
76.77	30.35
76.77	30.35
50.58	26
50.58	26
58.55	23.6
58.55	23.6
77.6	12.97
77.6	12.97
78.45	17.43
78.45	17.43
76.95	15.15
76.95	15.15
91.82	22.25
91.82	22.25
72.82	18.9
72.82	18.9
90.05	23.62
90.05	23.62
88.3	27.05
88.3	27.05
70.93	31.85
70.93	31.85
88.18	22.18
88.18	22.18
62.32	25.13
62.32	25.13
78.47	17.45
78.47	17.45
78.47	17.45
79.98	23.17
79.98	23.17
68.48	28.28
68.48	28.28
73.05	26.27
73.05	26.27
73.05	26.27
73.05	26.27
73.05	26.27
66.98	24.72
66.98	24.72
66.98	24.72
66.98	24.72
66.98	24.72
71.44	33.57
71.44	33.57
71.44	33.57
74.4	31.52
74.4	31.52
80.25	13.07
80.25	13.07
80.25	13.07
80.25	13.07
80.25	13.07
74.62	20.53
74.62	20.53
96.13	21.98
96.13	21.98
74.88	12.98
74.88	12.98
77.22	28.6
77.22	28.6
85.17	25.62
85.17	25.62
71.58	34.02
71.58	34.02
71.58	34.02
71.58	34.02
71.58	34.02
92.72	11.67
92.72	11.67
73.85	18.53
73.85	18.53
73.85	18.53
87.52	25.77
87.52	25.77
67.02	30.17
67.02	30.17
67.02	30.17
67.02	30.17
67.02	30.17
85.38	23.38
85.38	23.38
89.3	25.75
89.3	25.75
96.22	16.78
96.22	16.78
71.98	34.08
71.98	34.08
71.98	34.08
84.02	21.47
84.02	21.47
94.37	18.47
94.37	18.47
55.4	25.35
55.4	25.35
77.18	31.08
77.18	31.08
75.93	17.67
75.93	17.67
75.93	17.67
92.85	24.83
92.85	24.83
68.92	27.7
68.92	27.7
98.22	14.08
98.22	14.08
92.88	26.62
92.88	26.62
77	8.52
77	8.52
98.55	10.02
98.55	10.02
83.35	17.68
83.35	17.68
-40.7	70.9
-40.7	70.9
-40.7	70.9
-40.7	70.9
-40.7	70.9
-40.7	70.9
-40.7	70.9
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-24.4	71.17
-51.13	71.18
-51.13	71.18
13.38	52.48
13.38	52.48
13.38	52.48
11.43	47.27
11.43	47.27
12.08	54.08
12.08	54.08
12.08	54.08
-15.5	11.87
-15.5	11.87
20.83	-7.37
20.83	-7.37
32.57	-25.92
32.57	-25.92
32.57	-25.92
32.57	-25.92
32.57	-25.92
13.23	-8.85
13.23	-8.85
40.67	-15.03
40.67	-15.03
40.67	-15.03
40.67	-15.03
40.67	-15.03
40.67	-15.03
40.67	-15.03
73.85	18.53
73.85	18.53
12.15	-15.2
12.15	-15.2
12.15	-15.2
12.15	-15.2
12.15	-15.2
-0.283	27.883
-0.283	27.883
-0.283	27.883
-0.283	27.883
-6	32.767
-6	32.767
-6	32.767
-6	32.767
-6	32.767
-6	32.767
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.1	36.73
3.1	36.73
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.25	36.717
3.05	36.77
3.05	36.77
3.05	36.77
3.05	36.77
3.05	36.77
3.05	36.77
3.05	36.77
3.05	36.77
1.083	26.967
1.083	26.967
1.083	26.967
1.083	26.967
-2.167	30.133
-2.167	30.133
-2.167	30.133
-2.167	30.133
-2.167	30.133
-2.167	30.133
5.733	34.8
5.733	34.8
5.733	34.8
5.733	34.8
5.733	34.8
5.733	34.8
5.733	34.8
5.733	34.8
2.852	36.5
2.852	36.5
2.852	36.5
2.852	36.5
2.852	36.5
2.852	36.5
2.72	35.92
2.72	35.92
2.72	35.92
2.72	35.92
2.72	35.92
2.72	35.92
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
7.817	36.833
2.88	36.55
2.88	36.55
2.88	36.55
2.88	36.55
-2.233	31.617
-2.233	31.617
-2.233	31.617
-2.233	31.617
-2.233	31.617
-2.233	31.617
-2.233	31.617
-2.233	31.617
-2.233	31.617
-2.233	31.617
6.617	36.283
6.617	36.283
6.617	36.283
6.617	36.283
6.617	36.283
6.617	36.283
9.467	24.55
9.467	24.55
9.467	24.55
9.467	24.55
3.35	34.667
3.35	34.667
3.35	34.667
3.35	34.667
3.35	34.667
3.35	34.667
3.35	34.667
3.35	34.667
2.867	30.567
2.867	30.567
2.867	30.567
2.867	30.567
2.867	30.567
2.867	30.567
6.817	28.133
6.817	28.133
6.817	28.133
6.817	28.133
2.467	27.2
2.467	27.2
2.467	27.2
2.467	27.2
2.467	27.2
2.467	27.2
2.933	33.767
2.933	33.767
2.933	33.767
2.933	33.767
2.933	33.767
2.933	33.767
2.933	33.767
2.933	33.767
2.933	33.767
2.933	33.767
-0.433	34.933
-0.433	34.933
-0.433	34.933
-0.433	34.933
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
-6	35.633
1.333	36.217
1.333	36.217
1.333	36.217
1.333	36.217
1.333	36.217
1.333	36.217
1.333	36.217
1.333	36.217
1.28	24.6
1.28	24.6
5.4	31.917
5.4	31.917
5.4	31.917
5.4	31.917
5.4	31.917
5.4	31.917
0.17	26.72
0.17	26.72
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.417	36.183
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
5.517	22.783
8.132	35.483
8.132	35.483
0.283	29.25
0.283	29.25
0.283	29.25
0.283	29.25
-8.132	27.667
-8.132	27.667
-8.132	27.667
-8.132	27.667
6.133	33.117
6.133	33.117
6.133	33.117
6.133	33.117
4.77	52.32
4.77	52.32
4.35	52.17
4.35	52.17
4.32	52.12
4.32	52.12
4.32	52.12
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
20.82	-7.37
20.82	-7.37
13.53	-12.37
13.53	-12.37
16.9	-9.83
16.9	-9.83
15.73	-12.77
15.73	-12.77
19.9	-11.78
19.9	-11.78
-999	-999
-999	-999
-999	-999
-999	-999
-66.83	-20.47
-66.83	-20.47
-66.83	-20.47
-66.83	-20.47
32.77	17.72
32.77	17.72
29.9	31.17
29.9	31.17
35.93	31.95
35.93	31.95
34.87	31.93
34.87	31.93
31.27	29.98
31.27	29.98
7.7	28
7.7	28
31.03	29.88
31.03	29.88
31.03	29.88
31.03	29.88
20.28	54.75
20.28	54.75
5.12	52.08
5.12	52.08
78.47	17.37
78.47	17.37
73.82	15.48
73.82	15.48
177.56	64.78
177.56	64.78
177.56	64.78
177.56	64.78
177.56	64.78
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
128.92	71.58
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
180.53	68.92
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
162.4	70.63
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
80.4	73.5
61.75	69.77
61.75	69.77
61.75	69.77
61.75	69.77
61.75	69.77
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
14.25	78.05
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.8	80.32
52.73	72.38
52.73	72.38
52.73	72.38
52.73	72.38
52.73	72.38
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
177.56	64.78
177.56	64.78
177.56	64.78
177.56	64.78
177.56	64.78
137.9	76
137.9	76
137.9	76
137.9	76
137.9	76
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
68.58	76.85
137.9	76
137.9	76
137.9	76
137.9	76
137.9	76
186.77	64.4
186.77	64.4
186.77	64.4
186.77	64.4
186.77	64.4
8.792	41.918
8.792	41.918
8.792	41.918
-0.691	44.831
-0.691	44.831
-0.691	44.831
-4.412	48.444
-4.412	48.444
-4.412	48.444
4.937	45.726
4.937	45.726
4.937	45.726
6.221	48.687
6.221	48.687
6.221	48.687
4.406	43.856
4.406	43.856
4.406	43.856
2.009	48.774
2.009	48.774
2.009	48.774
-52.365	4.822
140.001	-66.663
140.001	-66.663
140.001	-66.663
-149.614	-17.555
-149.614	-17.555
-149.614	-17.555
-61.516	16.624
-61.516	16.624
-61.516	16.624
55.528	-20.892
55.528	-20.892
55.431	-20.884
55.431	-20.884
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
4.937	45.726
2.009	48.774
2.009	48.774
2.009	48.774
2.009	48.774
2.009	48.774
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
-61.063	14.617
-61.063	14.617
-60.995	14.595
-60.995	14.595
-0.02	48.743
-0.02	48.743
6.855	47.64
6.855	47.64
6.855	47.64
6.855	47.64
2.825	49.411
2.825	49.411
2.427	48.867
2.427	48.867
2.427	48.867
2.427	48.867
4.733	44.581
4.733	44.581
4.733	44.581
4.733	44.581
4.733	44.581
4.733	44.581
4.733	44.581
4.733	44.581
7.209	43.648
7.209	43.648
1.746	47.36
1.746	47.36
1.746	47.36
1.746	47.36
1.74	50.875
1.74	50.875
2.11	49.46
2.11	49.46
2.12	49.44
2.12	49.44
1.378	43.621
1.378	43.621
55.487	-21.344
55.487	-21.344
-62.852	17.901
-62.852	17.901
-62.852	17.901
-62.852	17.901
-52.365	4.822
-52.365	4.822
-52.365	4.822
-52.365	4.822
-51.804	3.89
-51.804	3.89
-54.031	5.485
-54.031	5.485
-54.031	5.485
-54.031	5.485
6.125	43.246
6.125	43.246
0.203	45.633
0.203	45.633
0.216	45.666
0.216	45.666
0.203	45.633
0.203	45.633
77.569	-37.795
77.569	-37.795
77.569	-37.795
-3.68	40.4
-3.68	40.4
2.18	41.38
2.18	41.38
-8.38	43.37
-8.38	43.37
-16.51	28.3
-16.51	28.3
0.45	40.84
0.45	40.84
3.92	50.92
3.92	50.92
3.92	50.92
3.92	50.92
-80.75	43.13
-80.75	43.13
-80.75	43.13
-95.82	36.03
-95.82	36.03
91.82	22.25
91.82	22.25
91.82	22.25
91.82	22.25
-82.37	34.35
-82.37	34.35
-98.57	45.98
-98.57	45.98
-81.7	24.58
-81.7	24.58
-81.7	24.58
-81.7	24.58
3.1	36.67
3.1	36.67
10.72	53.82
10.72	53.82
2.92	47.42
2.92	47.42
0.72	51.45
0.72	51.45
2.65	47.03
2.65	47.03
-6.43	53.3
-6.43	53.3
-6.43	53.3
-6.43	53.3
-1.57	43.48
-1.57	43.48
5.28	52.13
5.28	52.13
5.28	52.13
5.28	52.13
5.088	47.267
5.088	47.267
19.42	54.17
19.42	54.17
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
4.78	52.92
9.98	53.62
9.98	53.62
9.98	53.62
-8.38	43.38
-8.38	43.38
-8.38	43.38
-8.38	43.38
3.05	50.63
3.05	50.63
1.27	45.8
1.27	45.8
-3.37	47.75
-3.37	47.75
15.52	58.42
15.52	58.42
15.55	38.2
15.55	38.2
3.88	43.62
3.88	43.62
7.43	47.73
7.43	47.73
18.83	48.32
18.83	48.32
-0.63	35.7
-0.63	35.7
0.3	46.75
0.3	46.75
4.2	48.73
4.2	48.73
5.88	43.12
5.88	43.12
6.63	49.75
6.63	49.75
15.32	44.12
15.32	44.12
2.17	41.38
2.17	41.38
20.07	32.07
20.07	32.07
26.1	44.42
26.1	44.42
21.63	47.53
21.63	47.53
12.07	50.9
12.07	50.9
19.17	44.5
19.17	44.5
12.77	46.8
12.77	46.8
20.88	42.88
20.88	42.88
11.08	49.45
11.08	49.45
19.88	45.23
19.88	45.23
18.6	53.02
18.6	53.02
21.43	42
21.43	42
21.52	44.75
21.52	44.75
31.37	30.08
31.37	30.08
31.37	30.08
31.37	30.08
-1.32	51.12
-1.32	51.12
-1.32	51.12
-1.32	51.12
-1.32	51.12
21.67	60.78
21.67	60.78
-16.9	32.65
-16.9	32.65
-16.9	32.65
-25.67	37.73
-25.67	37.73
-25.67	37.73
-16.9	32.65
-16.9	32.65
-55.2	5.85
-55.2	5.85
5.28	52.13
5.28	52.13
5.28	52.13
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
104.28	77.72
102.47	71.98
102.47	71.98
102.47	71.98
102.47	71.98
102.47	71.98
30.72	61.72
30.72	61.72
30.72	61.72
30.72	61.72
30.72	61.72
53.12	67.65
53.12	67.65
53.12	67.65
53.12	67.65
53.12	67.65
87.97	65.8
87.97	65.8
87.97	65.8
87.97	65.8
87.97	65.8
77.82	64.92
77.82	64.92
77.82	64.92
77.82	64.92
77.82	64.92
90	61.6
90	61.6
90	61.6
90	61.6
90	61.6
69.07	60.97
69.07	60.97
69.07	60.97
69.07	60.97
69.07	60.97
148.13	62.78
148.13	62.78
148.13	62.78
148.13	62.78
148.13	62.78
160.5	65.22
160.5	65.22
160.5	65.22
160.5	65.22
160.5	65.22
152.42	62.92
152.42	62.92
152.42	62.92
152.42	62.92
152.42	62.92
150.78	59.58
150.78	59.58
150.78	59.58
150.78	59.58
150.78	59.58
24.8	59.45
24.8	59.45
24.8	59.45
24.8	59.45
24.8	59.45
24.03	56.97
24.03	56.97
24.03	56.97
24.03	56.97
24.03	56.97
20.62	54.7
20.62	54.7
20.62	54.7
20.62	54.7
20.62	54.7
32.07	54.75
32.07	54.75
32.07	54.75
32.07	54.75
32.07	54.75
60.63	56.8
60.63	56.8
60.63	56.8
60.63	56.8
60.63	56.8
73.4	54.93
73.4	54.93
73.4	54.93
73.4	54.93
73.4	54.93
56.15	54.82
56.15	54.82
56.15	54.82
56.15	54.82
56.15	54.82
82.95	54.97
82.95	54.97
82.95	54.97
82.95	54.97
82.95	54.97
123.97	54
123.97	54
123.97	54
123.97	54
123.97	54
143.2	59.37
143.2	59.37
143.2	59.37
143.2	59.37
143.2	59.37
140.7	53.15
140.7	53.15
140.7	53.15
140.7	53.15
140.7	53.15
27.05	50.17
27.05	50.17
27.05	50.17
27.05	50.17
27.05	50.17
25.97	48.27
25.97	48.27
25.97	48.27
25.97	48.27
25.97	48.27
30.63	46.48
30.63	46.48
30.63	46.48
30.63	46.48
30.63	46.48
33.98	45.02
33.98	45.02
33.98	45.02
33.98	45.02
33.98	45.02
46.03	51.57
46.03	51.57
46.03	51.57
46.03	51.57
46.03	51.57
36.28	49.93
36.28	49.93
36.28	49.93
36.28	49.93
36.28	49.93
47.97	46.35
47.97	46.35
47.97	46.35
47.97	46.35
47.97	46.35
61.67	46.78
61.67	46.78
61.67	46.78
61.67	46.78
61.67	46.78
80.25	50.35
80.25	50.35
80.25	50.35
80.25	50.35
80.25	50.35
39.07	44.1
39.07	44.1
39.07	44.1
39.07	44.1
39.07	44.1
41.03	43.02
41.03	43.02
41.03	43.02
41.03	43.02
41.03	43.02
44.95	41.68
44.95	41.68
44.95	41.68
44.95	41.68
44.95	41.68
59.97	41.8
59.97	41.8
59.97	41.8
59.97	41.8
59.97	41.8
64.62	41.73
64.62	41.73
64.62	41.73
64.62	41.73
64.62	41.73
69.27	41.27
69.27	41.27
69.27	41.27
69.27	41.27
69.27	41.27
63.6	39.08
63.6	39.08
63.6	39.08
63.6	39.08
63.6	39.08
71.5	37.5
71.5	37.5
71.5	37.5
71.5	37.5
71.5	37.5
62.97	35.9
62.97	35.9
62.97	35.9
62.97	35.9
62.97	35.9
-61.063	14.617
-61.063	14.617
166.452	-22.276
166.452	-22.276
55.487	-21.344
55.487	-21.344
55.487	-21.344
55.487	-21.344
3.09	36.68
3.09	36.68
8.76	41.9
8.76	41.9
42.28	5.609
42.28	5.609
9.8	37.24
9.8	37.24
5.93	43.08
5.93	43.08
-1.633	49.65
-1.633	49.65
6.13	43.25
6.13	43.25
-3.358	47.689
-3.358	47.689
-4.38	48.45
-4.38	48.45
0.08	49.51
0.08	49.51
-3.35	47.72
-3.35	47.72
-0.98	45.92
-0.98	45.92
6.2	43.11
6.2	43.11
0.314	46.593
0.314	46.593
6.74	43.418
6.74	43.418
1.74	50.81
1.74	50.81
-1.5	43.51
-1.5	43.51
2.885	42.701
2.885	42.701
-4.44	48.279
-4.44	48.279
2.427	48.867
2.427	48.867
4.937	45.726
4.937	45.726
5.216	43.437
5.216	43.437
4.406	43.856
4.406	43.856
1.78	47.991
1.78	47.991
2.872	42.737
2.872	42.737
4.05	49.306
4.05	49.306
-0.98	45.55
-0.98	45.55
5.93	43.104
5.93	43.104
1.37	43.54
1.37	43.54
10.25	36.85
10.25	36.85
1.834	50.135
1.834	50.135
-0.98	45.92
-0.98	45.92
-0.98	45.92
-0.98	45.92
2.642	47.06
2.642	47.06
-0.583	47.5
-0.583	47.5
0.314	46.593
0.314	46.593
7.64	48.549
7.64	48.549
4.38	49.13
4.38	49.13
-167.08	-15.31
-167.08	-15.31
3.08	36.8
3.08	36.8
45.28	-12.78
45.28	-12.78
47.52	-18.92
47.52	-18.92
-0.691	44.831
-0.691	44.831
-0.691	44.831
-0.691	44.831
46.97	-25.02
46.97	-25.02
43.68	-23.35
4.922	45.523
4.922	45.523
